
丁希仑,北京航空航天大学,机械工程及自动化学院,002年入选北京市科技新星计划。2007年获第十届茅以升北京青年科技奖。2008年入选教育部新世纪优秀人才支持计划。以第一获奖人获得国防科技进步三等奖（ 2008 ）。北京市发明专利奖（ 2010 ）。教育部自然科学二等奖（ 2013 ）等省部级科技奖励。以第一发明人累计获得授权国家专利 30 项（发明专利 16 项）。
刘静华,北京航空航天大学,机械工程及自动化学院,2001年度中国高校科技进步二等奖（排名第一）。2010年获北京市第六届教学名师奖。2010年获外观创新型专利一项。2011年获外观创新型专利一项。获 2001年北京市高等教育教学成果二等奖（以设计为主线。三维核心的工程图学教学改革 排名第二）。获 1997年航空部科技进步三等奖（排名第二）。获 2007年北京航空航天大学首届教师名师奖。获 2006年北京航空航天大学首届优秀教师提名奖。获北京航空航天大学 2006年我爱我师十佳教师。获北京航空航天大学 2007年我爱我师优秀教师。获北京航空航天大学 2008年我爱我师优秀教师。获 2010年北京航空航天大学教学成果一等奖（以机械工程为平台。将工程与艺术结合的创新设计教学实践 排名第一）。获 1994年长谷奖教金二等奖（工程图学教学改革与实践 排名第五）。获 1996年西飞奖教金二等奖（排名第四）。获 2004年廊房校区教学特殊贡献奖。2010年获北航机械学院教学优秀奖。获 1997年部级科技进步三等奖（排名第二）。
郎利辉,北京航空航天大学,机械工程及自动化学院,教育部新世纪优秀人才。2004年丹麦国家杰出青年。
郭卫东,北京航空航天大学,机械工程及自动化学院,2014年 北京市教学名师奖。2013年北航 凡舟奖教金 一等奖。2012年 北京市教学成果二等奖。2010年北航 校级优秀教学成果一等奖。2006年首届北京航空航天大学 优秀教学育人团队 提名奖。2002年 北航首届优秀主讲教师。2001年 国家级教学成果二等奖。北京市教育教学成果一等奖。2000年校优秀教学成果三等奖。1999年校优秀教学成果二等奖。1996年 北京市爱国立功标兵 ， 航空部科技进步二等奖。
陈殿生,北京航空航天大学,机械工程及自动化学院,22008年获北京市教育教学成果二等奖，（第 2 ）。2003年获吉林省科技进步三等奖， （第 3 ）。2009年获广东省科技进步二等奖， （第 6 ）。2007年和 2008年分获中国机械工业科技进步一等奖和三等奖各 1 项。
王延忠,北京航空航天大学,机械工程及自动化学院,中国航空总公司科学技术进步二等奖。北京航空航天大学科技进步二等奖。获中国航空总公司科学技术进步二等奖一次。北京航空航天大学科技进步二等奖一次。
郑国磊,北京航空航天大学,机械工程及自动化学院,中国航空工业总公司科技进步二等奖（排名 4 ）。中国航空工业第一集团公司科学技术进步三等奖（排名 2 ）。国防科学科技成果三等奖（排名 2 ）。
刘　荣,北京航空航天大学,机械工程及自动化学院,1999年，北航校优秀教学成果 2 等奖。2005年，入选北京市 科技新星 计划。2006年，北航校 SRTP 优秀指导教师。北京市青少年后备人才计划指导教师。
杨　洋,北京航空航天大学,机械工程及自动化学院,1992年获轻工业部科技进步二等奖。1995年获航空工业部科技进步二等奖。1997年获北航科技进步一等奖。2005年获成飞奖教金二等奖。2006年获北京航空航天大学教学成果一等奖。2012年获北京航空航天大学教学成果二等奖。
丑武胜,北京航空航天大学,机械工程及自动化学院,2003年 入选北京市科技新星计划。2008年 获国家科技进步二等奖 1 项。北京航空航天大学 优秀主讲教师。
李　青,北京航空航天大学,机械工程及自动化学院,2010年，国防科技进步奖，二等奖（排名 1 ）。2007年，中国国防科技工业企业管理创新成果二等奖（排名 1 ）。2007年，中国一航管理创新成果一等奖（排名 1 ）。2001年，国防科技进步奖，二等奖（排名 1 ）。1997年，北京市优秀教师。1997年，北航教学成果二等奖。
陈志同,北京航空航天大学,机械工程及自动化学院,2006年获国防科学技术二等奖一项，总排名第五，校内排名第二。2010年获国防科学技术三等奖一项，总排名第二，校内排名第一。2012 中国产学研促进会产学研创新个人奖。
李刘合,北京航空航天大学,机械工程及自动化学院,2007 ，北京市优秀人才。2007年，教育部新世纪优秀人才。2008年，上海市科技二等奖。
段桂江,北京航空航天大学,机械工程及自动化学院,大连理工大学管理学院获工业企业管理辅修证书。2005年获国家科技进步二等奖（ 集成化质量管理系统平台与企业应用。2006年入选教育部新世纪优秀人才。2008年获茅以升北京青年科技奖。2009年获中国航空青年科技奖。2013年获北京航空航天大学教学成果二等奖。
郑联语,北京航空航天大学,机械工程及自动化学院,2014年 北航教学成果一等奖。2010年 北航教学成果二等奖。2009年 成飞奖教金一等奖。2008年 国防科技进步二等奖。2008年 航空工业第一集团公司科技进步二奖。2004年 北航教学成果三等奖。2003年 北京市青年优秀论文三等奖。1997年 原航空工业总公司（部级）科技进步三等奖。北京市青年优秀论文奖。曾获北航 成飞 奖教金一等奖 1 项。
王　巍,北京航空航天大学,机械工程及自动化学院,2007年，入选北京市 科技新星 计划。2008年，获 AIM2008 国际会议最佳论文奖。2009年，或 AIM2009 国际会议最佳论文奖提名。获批国家发明专利 13 项，均为第一申请人。
袁松梅,北京航空航天大学,机械工程及自动化学院,中航工业集团科学技术三等奖 超高强度耐蚀钢高效切削加工技术。第十九届全国发明展览会金奖。青年教师课堂教学比赛暨青年教师教学基本功比赛二等奖。
战　强,北京航空航天大学,机械工程及自动化学院,中航工业集团科学技术三等奖（ 2014 ）。北航优秀教学成果二等奖（ 2014 ）。机械工程学会年度优秀论文奖（ 2011 ）。第十七届全国发明展览会银奖（ 2007 ）。北航优秀教学育人团队提名奖（ 2006 ）。北航 冯如杯 学生课外科技竞赛优秀指导教师（ 2005 ）。宇航学会年度优秀论文（ 1997 ）。
刘方军,北京航空航天大学,机械工程及自动化学院,2001年被评为中国人民解放军总装备部 九五 预研先进个人。2002年 起落架电子束焊接设备及工艺技术 获国防科技进步二等奖。2002年 飞机不锈钢散热器芯体电子束钎焊技术 获航空科技进步二等奖。2003年 国产高压电子束焊接设备研制 获国防科技进步二等奖。2006年 荣获 十五 预研个人二等功。
蔡　军,北京航空航天大学,机械工程及自动化学院,2011年，入选教育部新世纪优秀人才支持计划。2010年获得西飞奖教金二等奖。获得中国发明专利 5 项，国防专利 1 项，美国发明专利 3 项。
魏洪兴,北京航空航天大学,机械工程及自动化学院,2009年，广东省科技进步二等奖（排名第 2 ）。2009年，中国人民武装警察部队科学技术进步二等奖（排名第 6 ）。2008年，广州市科技进步一等奖（排名第 2 ）。2008年，北京市教学成果二等奖（排名第 3 ）。2008年，北京航空航天大学教学成果二等奖项各 1 次。2008年，中国机械工业联合会科技进步三等奖（排名第 1 ）。2005年，国防科学技术二等奖（排名第 4 ）。2005年，天津市科技进步二等奖（排名第 6 ）。
郭连水,北京航空航天大学,机械工程及自动化学院,2002年，获国家 863/CIMS 计划先进个人。获航空部科技进步二等奖。
肖立峰,北京航空航天大学,机械工程及自动化学院,2 ）北航成飞奖教金二等奖。校教学成果二等奖 2 项。
王玉慧,北京航空航天大学,机械工程及自动化学院,获得 2001年、 2010年度北航校级教学成果 2 等奖。2012年国家精品资源共享课，排名第二。2014年北京京航空航天大学优秀主讲教师。2015年北京市大学生工程设计表达大赛一等奖优秀指导教师。
马　纲,北京航空航天大学,机械工程及自动化学院,2010年获 北京市精品课 1 项 （排名第 2 ）。2000年至 2013年获校教学成果奖 5 项。
王秀凤,北京航空航天大学,机械工程及自动化学院,2013年，北京市精品教材（排名第 1 ）。2012年，北航校级教学成果一等奖（教材排名第 4 ）。2010年，北航校级教学成果三等奖（教学软件排名第 1 ）。2008年，北航校级教学成果二等奖和三等奖（教材排名第 1 ）。2004年， 北航校级教学成果二等奖（教学课件排名第 1 ）。
王美清,北京航空航天大学,机械工程及自动化学院,2002年获得北航 师德先进个人 称号。2002年获北航青年教师讲课比赛三等奖。2003年获北航 西飞奖教金 二等奖。2004年获国防科学技术二等奖（排名第三）。2004年获北航科学技术一等奖（排名第三）。2005年获国家科技进步二等奖（排名第三）。2006年获北航优秀教材（讲义）三等奖（排名第一）。2006年获北航教学成果二等奖（排名第一）。2006年获北航教学成果三等奖（排名第一）。2007年获北航第七届 我爱我师 评选活动优秀教师奖。2008年获北航优秀教材讲义三等奖（教学成果三等奖）。2008年获北航 优秀主讲教师 称号。2008年获北航 三育人 先进个人。2013年获中国科教文卫体工会第 13 届优秀调研成果三等奖。多次获得北航 我爱我师 活动优秀教师提名。获得北航优秀教学成果奖 3 项。
于靖军,北京航空航天大学,机械工程及自动化学院,教育部高等学校自然科学二等奖。教育部高等学校自然科学奖二等奖。北京市高等教育教学成果奖二等奖。2006年，入选北京市科技新星计划类。
祁晓野,北京航空航天大学,机械工程及自动化学院,北京市教育教学成果奖（高教），二等奖， 2009。北京航空航天大学教学成果奖，一等奖， 2005。国防科学技术奖，二等奖、三等奖， 2004。航空科学技术进步奖，三等奖， 1998。
徐　颖,北京航空航天大学,机械工程及自动化学院,获中国人民武装警察部队科技进步一等奖 1 次。获国防科学技术奖三等奖 1 次。
高志慧,北京航空航天大学,机械工程及自动化学院,2005 北京航空航天大学青年教师讲课比赛 三等奖。2005 北京航空航天大学教学成果奖 三等奖。2010 北京航空航天大学教学成果奖 一等奖。2012 中国机械工业科学技术奖 二等奖。
杨　民,北京航空航天大学,机械工程及自动化学院,2005年度四川省科技进步一等奖。2009年度北航西飞奖教金二等奖。2009年度丹东市科技进步二等奖。2012年度北航凡舟奖教金二等奖。2012年度北航教学成果一等奖 2 项。2012年度国防发明三等奖。获 2009年度西飞奖教金二等奖。2012年度凡舟奖教金二等奖。2012年度北航教学成果一等奖 2 项。该班先后获得 北京市先进班集体。
刘　达,北京航空航天大学,机械工程及自动化学院,2010年中国机械工程学会青年科技成就奖（个人奖）。2008年国家科学技术进步奖二等奖（排名第 3 ）。2007年机械工业科学技术奖一等奖（排名第 3 ）。研究成果获得国家科学技术进步二等奖 1 项，机械工业科学技术一等奖 1 项。个人获得 中国机械工程学会青年科技成就奖 荣誉称号。
胡少兴,北京航空航天大学,机械工程及自动化学院,北京市科技进步三等奖。
吴　琼,北京航空航天大学,机械工程及自动化学院,2013年， 北京市高校 青年英才 计划（北京市教委）。2012年，北航青年教师教学业务培训最佳 PPT 制作奖（北航教务处）。北京市高校 青年英才 计划。2013年获北航 蓝天新秀 荣誉称号。2013年入选北京市 青年英才 计划。
李小强,北京航空航天大学,机械工程及自动化学院,国防科技进步一等奖（ 2012GFJBJ1022-R07 ）。排名第七（校内第二）。辽宁省科技进步三等奖 （ 2012-1-4-3 ）。排名第三（校内第二）。中国航空工业科学技术进步二等奖（ 2011442J ）。排名第四（校内第一）。中航工业集团科学技术奖 [ 三等 ] （ 2012374J-R05 ）。排名第五（校内第一）。2012年，获校级优秀教学成果二等奖一项，排名第五。2011年，北航蓝天新秀称号。
梁建宏,北京航空航天大学,机械工程及自动化学院,1999年荣获第六届挑战杯一等奖。1999年荣获北京航空航天大学学生金质奖章。2004年荣获 飞豹杯 首届中国空中机器人大赛固定翼组亚军。2005年荣获 枭龙杯 第二届中国空中机器人大赛 5 公斤级固定翼组冠军。2005年获国防科技进步二等奖。2005年荣获共青团中央第二届中国青少年科技创新奖。2007年荣获得 北航科技新秀。2011年荣获首届 中航工业杯 国际无人飞行器创新大奖赛 竞技二等奖。2013年荣获武警科技进步二等奖。2005年获国际发明展览会金奖。
闫光荣,北京航空航天大学,机械工程及自动化学院,闫光荣 Yan Guangrong_硕导介绍_机械工程及自动化学院。2013年12月， 凡舟 奖教金二等奖。2013年1月，校级教学成果二等奖。1999年， 获 国家科技 进 步二等 奖。
杜福洲,北京航空航天大学,机械工程及自动化学院,2012年获得校教学成果二等奖。2012年获得校学生实习优秀指导教师三等奖。
李大寨,北京航空航天大学,机械工程及自动化学院,三指灵巧手研究，航空工业总公司奖励，二等奖， 1995.5。
韩先国,北京航空航天大学,机械工程及自动化学院,2010年 第十届北航青年教师课堂教学比赛暨青年教师教学基本功比赛二等奖。
裴　旭,北京航空航天大学,机械工程及自动化学院,2013年，入选北京高等学校 青年英才计划。2013年，教育部自然科学奖二等奖（排名 4/6 ）。2013年，北京航空航天大学大学教学成果奖（排名 4/4 ）。
胡　磊,北京航空航天大学,机械工程及自动化学院,1998年获得北京市科技进步二等奖。2001年获得北京航空航天大学科技三等奖。2002年获得中国人民解放军科技进步二等奖。2002年获中华医学会科技三等奖。2008年获得国家科技进步二等奖。2008年获得武警部队科技进步二等奖。2010年获得武警部队科技进步一等奖。2011年获得武警部队科技进步二等奖。
张武翔,北京航空航天大学,机械工程及自动化学院,2010年 北京市科技进步三等奖。
王 伟,北京航空航天大学,机械工程及自动化学院,北京市 英才计划 ， 2013。中航工业集团科学技术奖一等奖， 2014。机械工程及自动化学院论文优胜奖， 2012 、 2015。
李 勋,北京航空航天大学,机械工程及自动化学院,2011年/01月-今：北京航空航天大学 机械工程及自动化学院 骨干教师。
杨毅青,北京航空航天大学,机械工程及自动化学院,北京航空航天大学 优秀生产实习指导教师二等奖， 2013年。
彭 鹏,北京航空航天大学,机械工程及自动化学院,2014-2015: 加拿大滑铁卢大学先进材料连接中心/纳米技术研究所。
从保强,北京航空航天大学,机械工程及自动化学院,2015年，北京航空航天大学生产实习特等奖 ( 校级教学成果二等奖 )。2011年，北京航空航天大学生产实习优秀指导教师。
李光军,北京航空航天大学,机械工程及自动化学院,2010年，国防科学技术进步二等奖（排第 10 ）。2006年，辽宁省科学技术进步三等奖（排第 6 ）。1997年，航空工业总公司科学技术进步二等奖（排第 3 ）。1996年，航空工业总公司科学技术进步三等奖（排第 8 ）。
冯 林,北京航空航天大学,机械工程及自动化学院,并在国际机器人及微纳米学会获得多个奖项。
陈　娟,北京航空航天大学,机械工程及自动化学院,曾获国防科学技术奖二等奖 1 项。北京市妇联 北京市千名好家长 荣誉。
张　融,北京航空航天大学,机械工程及自动化学院,荣获 2010年度北京市科学技术奖 一等奖。荣获 2010年度青年教师讲课比赛 二等奖。获奖情况： 2010年北京市科学技术奖 一等奖。北京航空航天大学第十届青年教师课堂教学比赛 二等奖。
刘艳强,北京航空航天大学,机械工程及自动化学院,2008年获得北京航空航天大学 蓝天新秀。2013年获得北京市高等学校 青年英才计划。
孙剑飞,北京航空航天大学,机械工程及自动化学院,获北航生产实习优秀指导教师特等奖 1 项。教学成果二等奖 1 项。
崔家瑞,北京科技大学,自动化系,2015年01月 获北京科技大学第十一届实验技术成果奖 特等奖。2014年04月获 NI myRIO 嵌入式系统创意方案大赛教师组 三等奖。
付冬梅,北京科技大学,自动化系,2009~2011年连续三年北京科技大学我爱我师优秀教师。
迟健男,北京科技大学,自动化系,获沈阳市科技进步奖2项（分别排名1和3），科研成果鉴定两项。
董冀媛,北京科技大学,自动化系,中厚钢板跟踪管理系统 河南省科学技术进步奖三等奖，2009.12，排名第三。第九届北京科技大学青年教师课堂评比二等奖，2013。首届北京科技大学微课教学比赛三等奖，2013。西门子 杯全国大学生工业自动化挑战赛指导教师特等奖，2013。
高海,北京科技大学,自动化系,2002 冶金科学技术特等奖 中国钢铁协会。
谷宇,北京科技大学,自动化系,2014年被北京科技大学优秀人才引进计划引进。2012年2月国家教育部自然科学奖一等奖。2013年获中国食品产学研 杰出科研人才奖。2010年获第一届中国留学人才归国创业 腾飞 奖全国 十大杰出人物。2008年度北京市优秀回国留学人员五十优。2003年获得白俄罗斯共和国铁道部一等金质奖章。2001年获得白俄罗斯共和国教育部一等金质奖章。已经申请且获得国家知识产权局授权专利 45 项（发明专利 23 项）。
侯庆文,北京科技大学,自动化系,中国发明协会第十四届全国发明展览会银奖。教育部科技进步二等奖。山西省科学技术二等奖，青藏铁路沱沱河制氧站的研制与应用 2005.2。中国铁路工程总公司科学技术二等奖。
丁大伟,北京科技大学,自动化系,教育部新世纪优秀人才支持计划（编号： NCET-13-0662 ）。2013年 教育部新世纪优秀人才。
郭祥贵,北京科技大学,自动化系,天津市高校第一批 优秀青年教师资助计划 人选 2013.09。东北大学 2008-2009 学年中国科学院奖学金， 东北大学， 2010.3。
魏　巍,北京航空航天大学,机械工程及自动化学院,2011年，北航机械学院管理服务优秀奖。
胡广大,北京科技大学,自动化系,于2006年获得黑龙江省科技进步一等奖（自然科学类，排名第二）。
王　伟,北京航空航天大学,机械工程及自动化学院,2012年，入选北航 蓝天新星 计划 ( 科研类 )。2012年，自动化药房，中国机械工业科学技术奖，二等。江苏省科技计划 1 项。北航蓝天科研新秀计划 1 项。相关成果获中国机械工业科学技术奖二等奖 ( 排名 3) 、北航蓝天新秀等奖励。
胡艳艳,北京科技大学,自动化系,2013年自动化学报50年最具影响力论文奖 论文 动态系统的故障诊断综述。
贾永楠,北京科技大学,自动化系,第二届中国智能物联系统会议 优秀论文奖。RoboCup 机器人公开赛水中组一等奖 ( 领队 )。2011 水中机器人大赛一等奖 ( 领队 )。RoboCup 机器人公开赛 水中组一等奖 ( 领队 )。北京大学湍流国家重点实验室奖学金。RoboCup 机器人公开赛水中组一等奖 ( 领队 )。RoboCup 机器人公开赛水中组一等奖 ( 领队 )。北京工业大学一等奖学金。
李擎,北京科技大学,自动化系,1999年 中国冶金工业局科技进步二等奖。2010年 北京科技大学教育教学成果奖特等奖。2011年 北京科技大学优秀共产党员标兵。2012年 北京科技大学师德先进个人。2015年 北京科技大学实验技术成果奖特等奖。
刘蕴络,北京科技大学,自动化系,2008年 荣获北京科技大学2006~2008年度 师德先进个人 称号。
李晓理,北京科技大学,自动化系,2011年10月 入选教育部新世纪优秀人才计划。2009年10月 入选北京市委组织部优秀人才计划。2006年09月 入选北京市科委北京市科技新星计划（B类）。2004年10月 入选北京科技大学422高层次引进人才计划。2008年12月 北京科技大学优秀工会干部。2008年07月 北京科技大学优秀共产党员。2006年06月 北京科技大学首届十佳青年岗位能手。
李江昀,北京科技大学,自动化系,2016年6月 北京科技大学青年教学骨干人才。2011年8月 优秀奖（北京市微课教学比赛）。2011年3月 一等奖（北京科技大学微课教学比赛）。2009年5月 二等奖（北京市青年教师课堂教学基本功比赛）。
李希胜,北京科技大学,自动化系,教育部新世纪优秀人才支持计划。教育部新世纪优秀人才。
刘德荣,北京科技大学,自动化系,2014年，亚太神经网络联合会（APPNA）杰出成就奖。2006年，美国伊利诺伊大学University Scholar奖。1997年，美国斯蒂文斯理工学院最佳教学奖。
刘艳,北京科技大学,自动化系,2011年 北京科技大学第七届青年教师教学基本功比赛二等奖（校级）。2011年 北京科技大学第七届青年教师教学基本功比赛最佳教案奖（校级）。2013年 北京科技大学首届 微课教学比赛 二等奖（校级）。2013年 北京科技大学第八届青年教师教学基本功比赛二等奖（校级）。2013年 北京科技大学 2011~2013年度优秀共产党员（校级）。2016年 全国高等学校青年教师电子技术基础。
穆志纯,北京科技大学,自动化系,曾于2009，1997，1991和1985年获省部级科技进步二等奖一次，三等奖三次。
潘月斗,北京科技大学,自动化系,2005年8月，上海市科技进步二等奖。2005年4月，广州市荔湾区拔尖人才，授予部门：广州市荔湾区政府。
彭开香,北京科技大学,自动化系,2008年12月 国家科学技术进步二等奖 国务院。2003年01月 教育部科学技术进步一等奖 教育部。2002年12月 冶金科学技术进步一等奖 中国钢铁工业协会。2010年6月被评为第十一届公共课 我爱我师 我心目中最优秀的老师。2008年7月获北京科技大学2006年至2008年度 优秀共产党员 荣誉称号。
乔红,北京科技大学,自动化系,2009年入选 新世纪百千万人才工程 国家级人选。2012年获北京市科学与技术一等奖（排名第一）。2014年获国家自然科学奖二等奖（第一获奖人）。
孙长银,北京科技大学,自动化系,分析与控制理论研究：2013年国家自然科学二等奖（第二完成人）。
孙铁,北京科技大学,自动化系,1974年 首都钢铁公司先进生产者 首都钢铁公司。1986年 北京钢铁学院先进生产者 北京钢铁学院。1992年 北京科技大学教学改革一等奖 北京科技大学。1994年 河北冶金科技进步二等奖 河北省冶金厅。
史雪飞,北京科技大学,自动化系,北京科技大学第八届青年教师课堂教学评比一等奖。北京科技大学第五届青年教师教学基本功比赛一等奖。荣获北京市精品教材一部（参加者）。
孙乐殿,北京科技大学,自动化系,计算机控制汽车板簧在线性能分选机，北京市科技进步三等奖。计算机控制汽车弹簧性能试验机，安徽省科技进步三等奖。
童朝南,北京科技大学,自动化系,1993年，国务院政府特殊津贴（终身），国务院颁发。2008年，国家科学技术进步奖二等奖，2008-J-216-2-02-R03，国务院颁发。2003年，国家科学技术进步奖二等奖，2003-J-215-2-01-R08，国务院颁发。2002年，教育部科学技术进步奖二等奖，2002-188，教育部颁发。2002年，中国钢铁工业协会科学技术进步奖特等奖，2002-116-0-8。2002年，中国钢铁工业协会科学技术进步奖一等奖，2002-050-1-6。1995年，冶金工业部科技进步特等奖，冶金工业部颁发。2015年，中国钢铁工业协会科学技术进步奖一等奖。
