
吴澄,清华大学,自动化系,清华大学国家CIMS工程技术研究中心主任。通信地址：清华大学自动化系CIMS中心 邮政编码：100084。1962 年毕业于清华大学电机工程系，主修工业自动化。1966 年研究生毕业于清华大学。1995年－至今 中国工程院院士。2002年－至今 国家科技进步奖评审委员会委员。教育部高等学校自动化专业教学指导分委员会主任。1995年－至今 中国自动化学会常务理事。浙江大学、华中科技大学等国内多所重点大学兼职教授。1995年－2002 中国工程院信息电子学部副主任。1997年－2001 国家 863 计划自动化领域首席科学家。1987年－1997 国家 863 计划自动化领域专家委员会委员。国家自然科学基金委信息学部自动化学科评审组组长。国家教委科技进步一等奖 1994。教育部科技进步二等奖 1999。光华科技基金一等奖 1995。国家科委863计划一等奖 1991 1996 2001。2003-2006 国家自然科学基金项目 复杂制造系统中大规模模糊优化问题理论与方法研究。12. 蚁龙，刘连臣，何玲娟，吴澄，协商支持系统综述与展望 , 计算机集成制造系统 , 2007 年 12 月。31. 金锋，宋士吉，吴澄 , 基于大规模 FSP 问题 Block 性质的 SA 算法 , 系统工程与电子技术 , 2007Vol.29, 49-52。32. 金锋，宋士吉，吴澄 , 一类基于 FSP 问题 Block 性质的快速 TS 算法 , 控制与决策 , 2007 ， Vol.22,247-25。40. 周华（博士后） 刘民 吴澄, 基于遗传算 法和代理的集成调度系统框架 , 计算机集成制造系统-CIMS , 11(10), 1414-1418, 1443, 2005。50. 孙跃鹏 （博士生） 刘民 , 吴澄，面向色织生产过程的整经轴数智能预测算法 , 控制工程 , 12(6):523-526, 2005。82. 刘民 , 孙元凯 , 吴澄 . TS+BS 混合算法及在 Job Shop 调度问题上的应用 , 清华大学学报 ,2002,42(3):424 ～ 426。89. 程朋，崔德光，吴澄 . 一种基于优化的空中交通短期流量管理模型 . 清华大学学报 .2001,41(4,5),163-166。103. 孙元凯，刘民，吴澄 . 调度问题及其解空间的特征分析 . 电子学报 .2001 ， 29 （ 8 ）， 1042~1045。114. 俞新贞 , 吴澄 . 离散事件系统的稳定性 . 控制与决策 .2001 .01。115. 俞新贞 , 吴澄 . 混合动态系统的稳定性 . 控制与决策 .2001 .03。155. 韩坚，吴澄，范玉顺 . 支持企业动态联盟的信息基础结构，清华大学学报 , Vol. 38, No.10,1998, pp. 61 － 64。156. 熊锐，吴澄，制造业车间生产调度问题的技术现状与发展趋势，清华大学 学报 , Vol. 38, No.10,1998, pp. 59 － 62。157. 刘民，吴澄，蒋新松 . 用遗传算法解决并行多机调度问题 . 系统工程理论 与实践， 1998 ， 18(1) ： 14~17。158. 刘民，吴澄，蒋新松 . 进化规划方法在并行多机调度问题中的应用 . 清华 大学学报， 1998 ， 38(8) ： 100~ 103。160. 王然，吴澄 . 智能规则在半导体生产线调度中的应用 . 计算机集成制造系统 , P33-35, 1997, 8.。166. 范玉顺，吴澄，应用集成平台总体设计技术和集成机制研究，清华大学学 报， Vol. 37, No.7,1997, pp.117-120。169. 范玉顺 , 吴澄 , 石伟 . CIMS 应用集成平台技术发展现状与趋势 , 计算机集成 制造系统 CIMS,Vol.3, No.5, 1997, pp.3-8。176. 杨盛 , 吴澄 . Approximate Solution to the Scheduling of Flexible Transfer Lines, 清华大学学报（英文版）， Vol. 1, No. 2, 1996, 6.。177. 金尊和 , 吴澄 . Analytical Results of Server Loads and Network Load in a General C/S System, 清华大学学报（英文版）， Vol. 1, No. 2, 1996, 6。
张林鍹,清华大学,自动化系,2003年12月-至今 清华大学自动化系，副研究员。2001年-至今 中国系统仿真学会会员，中国机械工程学会高级会员。[5] “燃气轮机装配仿真平台研究开发”，国际合作项目，西门子公司，2012.03～2012.12，负责人。[6] “基于GIS可视化华中电网电力资源优化配置及交易仿真系统”，企业合作项目，华中电网有限公司，2010.08～2011.07，负责人。[7] “面向制造和装配的设计技术及实施规划研究”，企业合作项目，中航工业集团成都飞机设计研究所（611所），2010.12～2011.05，负责人。[8] “高速卷绕头关键部件性能分析”，企业合作项目，北京中丽制机公司，2009.02～2010.06，负责人。[9] “北京中丽制机信息化工程总体设计”，企业合作项目，北京中丽制机公司，2008.12～2009.8，子项负责人。[10] “‘十一五’北京制造业信息化两甩工程实施与跟踪研究”，科技部支撑计划子项，2008.06～2009.12，技术负责人。[12] “面向兵器的工、夹、量具设计支持系统的研究开发”，企业合作项目，江南机器公司（282厂），2007.1～2008.12，负责人。[14] “高速卷绕头产品的仿真与性能分析”，企业合作项目，北京中丽制机公司，2006.1～2008.9，负责人。[23] “经纬纺机股份公司现代集成制造应用工程（JW-CIMS）总体设计”，企业合作项目，2001.6～2002.3。[24] “三江集团现代集成制造系统（CSSG-CIMS）总体设计”，企业合作项目，2001.6～2001.12。[25] “嘉陵PDM支撑系统详细设计”，企业合作项目，2000.12～2001.6，技术负责人。[26] “轿车数字化工程”，清华大学985学科建设重大项目，1999.9～2003.10。[27] “面向动态联盟的协同装配仿真及其关键技术研究”，中国博士后科学基金项目，1999.9～2000.12，负责人。[29] “徐工机器人化工程机械现代集成制造应用工程”，863/自动化领域典型示范项目（编号863-511-910-405），1998.11～2000.11。“联邦式协同产品开发支撑平台及其应用”，教育部科技进步二等奖（排名第三），2010年1月。“并行工程”，教育部科技进步二等奖（排名第39），1999年1月。[2]肖田元著．虚拟制造．北京：清华大学出版社，2004年。[3]童秉枢主编．现代CAD技术．北京：清华大学出版社，2000年。[25]张林鍹，童秉枢，肖田元． 一种寄生式虚拟装配系统．第五届全国计算机应用联合学术会议论文集．北京：电子工业出版社，1999年12月。[27]张林鍹，童秉枢，等．并行工程中的DFA应用系统研究．第四届全国计算机应用联合学术会议论文集．北京：电子工业出版社，1997年5月，p1461-1465。
张毅,清华大学,自动化系,清华大学自动化系系统工程研究所。通信地址：清华大学中央主楼806室 邮政编码：100084。1986年 清华大学自动化系获工学学士学位。1988年 清华大学自动化系获工学硕士学位。1995年 英国Strathclyde大学获博士学位。科技部全国智能交通系统专家咨询委员会 委员。[2] 交通信息组织、管理与应用。研究和实现智能交通系统信息集成平台框架、关键技术和集成实现，并结合实际应用建立典型应用系统；应用系统化思想和技术，开展城市交通指挥管理中心系统的集成技术研究，提供城市交通管理与指挥的整体解决方案。科技部“十五”攻关项目：智能交通系统基础信息采集与融合技术研究。交通部跨世纪优秀人才支持项目：智能交通系统的信息组织与协作机制研究。国家发改委项目：基于下一代互联网的智能交通监控管理系统。重大横向项目：兰州市智能交通管理指挥中心系统设计与集成。云南省科技厅项目：昆明市交通性态分析与示范系统设计与实施。
张佐,清华大学,自动化系,信息科学技术学院党工组长兼常务副院长。通信地址：北京清华大学自动化系 邮政编码：100084。1995年12月至今 清华大学自动化系 讲师（94）、副教授（98）、研究员（04）。2007年9月至今 清华大学信息学院党的工作小组 组长。2011年4月至今 清华大学信息科学技术学院常务副院长。2015年1月至今 清华大学党委宣传部长（新闻中心主任）。2010年8月至今 在中国人工智能学会担任理事。2008年5月至今 在中国智能交通协会担任会员单位负责人。2013年4月至今 在教育部高等学校自动化类专业教学指导委员会担任秘书长。2015年12月至今 在中国高校校报协会担任常务副理事长。2005年 获得上海市科技委员会颁发的 基于速率平滑和缓冲区控制的主从式可扩展跨平台多请求流媒体服务器上海市科技进步二等奖(第二完成人)。2005年 获得教育部颁发的 构建研究型本科教学体系提升教育质量国家级教学成果一等奖（第四完成人）。[31]吴秋峰，张佐. 自动化系统计算机网络. 机械工业出版社，2001。[34]张佐，谢东，吴秋峰，韩曾晋. 一般生产调度问题的统一结构. 清华大学学报，37(4): 110-113。
夏俐,清华大学,自动化系,2013年12月-至今 清华大学自动化系，副教授。IEEE 高级会员，自2016起; 中国运筹学学会会员，自2012年起.。审稿人：IEEE Transactions on Automatic Control, IEEE Transactions on Automation Science and Engineering, IIE Transactions, European Journal of Operational Research, Discrete Event Dynamic Systems, Performance Evaluation, Journal of Optimization Theory and Applications, 自动化学报等。[3]2013年-2015年 一种基于性能势的排队模型优化方法及博弈分析（教育部博士点新教师基金）。2013年度教育部高等学校自然科学奖二等奖。2005年度自动化领域综述论文奖，中国自动化学会。2002年获法国INRIA与中国科学院举办的SCILAB科学计算软件竞赛一等奖。[6] 夏俐, 王福林, 崔傲, 赵千川, 管晓宏, “智能开关及火线取电方法”, 中华人民共和国发明专利申请, 专利申请号: CN 201510417376.7, 申请日2015.7.15.。
刘连臣,清华大学,自动化系,2005年12月-至今 清华大学自动化系，副研究员。2004年-至今 教育部“高等学校仪器设备和优质资源共享系统”项目管理中心，副主任。2005年-2011年 教育部“国家精品课程” 质量检查工作组，成员。1. 高等学校仪器设备和优质资源共享系统建设，教育部“211”工程公共服务体系，2012.9~，信息系统技术负责人及子项目负责人。2. 高等学校仪器设备和优质资源共享系统IPv6升级（发改高技[2008]3254），发改委下一代互联网产业化专项，2009.1~2010.12, 技术负责人及子项目负责人。3. 国家精品课程集成项目（教高厅函[2007]32号），教育部质量工程，2007.5~2010.6，总体组长及子项目负责人。4. 大型科学仪器设备资源的建设与共享（2005DKA10100），科技部国家科技基础条件平台，2005.12~2008.12， 总体组长及子项目负责人。5. 精品课程共享体系与信息服务平台的研究与实践，教育部教学改革项目，2004.12~2005.12，负责人。2006年 获得中国投资协会优质投资项目奖。2004年 获得国家CIMS工程技术研究中心颁发的工作突出奖。2001年 获得清华大学颁发的 “清华之友”奖教金。
姚丹亚,清华大学,自动化系,1995年 德国慕尼黑技术大学访问学者。1994年7月起在清华大学任教至今。清华大学自动化系学术委员会委员。中国智能交通协会高级会员。中国智能交通协会专家委员会交通安全专业委员会委员。北京市高速公路智能交通工程技术研究中心专家技术委员会专家。2.北京市科委重大专项，绿色校园微循环电动车示范，课题负责人，2015-2016。7.国家“973”项目课题（2006CB705506）：城市交通信息融合、集成与计算实验，课题主要成员，起止时间：2006-2010年。2012年 “城市区域交通状态分析”，获中国智能交通协会科学技术二等奖。2008年 获清华大学颁发的 “优秀国防生导师”荣誉称号。2006年 获清华大学研究生“良师益友”（优秀导师）。2003年 获清华大学“先进工作者”。[34]. 苏岳龙, 路鹭, 姚丹亚, 等. 经典交通流模型在城市车路不平衡发展评价中的应用. 公路交通科技, 2010, 27(11):108-112. (中文核心期刊)。
周东华,清华大学,自动化系,目前任山东科技大学副校长，清华大学教授（双聘）。分别于1985， 1988， 1990年在上海交通大学获工学学士，硕士，博士学位。曾任北京理工大学副研究员（1993-1994）。德国杜伊斯堡大学洪堡学者（1994-1996）。耶鲁大学访问学者（1991-1992）。IET Fellow， “控制科学与工程”国务院学科评议组成员。中国自动化学会副理事长。教育部高等学校自动化类教学指导委员会主任。中国自动化学会技术过程故障诊断与安全性专业委员会主任等。为教育部长江学者特聘教授，国家自然科学基金会优秀创新群体学术带头人、重大项目首席负责人，国家“万人计划”百千万工程领军人才。[4]周东华. 非线性系统的自适应控制导论. 清华大学出版社，2002。
李力,清华大学,自动化系,2008年12月至今 清华大学自动化系，副教授。.项目负责人, 国家自然科学基金重大研究计划集成项目, 无人驾驶车辆智能测试评估与环境设计, 91520301, 2016-2017.。.项目负责人, 国家自然科学基金面上项目, 数据稀疏和数据缺失情况下的旅行时间预测研究, 51278280, 2013-2016.。.清华方面负责人, 国家高技术研究发展计划(863计划)项目, 网络化动态交通信息获取与交互技术, 2011AA110301, 2010-2013.。.研究骨干, 高等学校博士学科点专项科研基金项目, 非线性动态特性在分片线性逼近下的一致性问题研究, 200800030029, 2009-2011.。.项目负责人, 国家自然科学基金青年科学基金项目, 交通冲突区域竞争和协同驾驶行为建模及对应控制策略研究, 50708055, 2008-2010.。.主要学术骨干, 国家自然科学基金面上项目, 城市道路交通系统复杂性分析方法研究, 60774034, 2008-2010.。.主要学术骨干, 国家自然科学基金青年科学基金项目, 新型城市交通无线数据网络拓扑规划及信息协作机制研究, 50708054, 2008-2010.。.主要学术骨干, 国家重点基础研究发展计划(973计划)项目, 城市交通信息融合、集成与计算实验, 2006CB705506, 2006-2010.。.项目负责人, 教育部留学回国人员科研启动基金资助项目, 冲突区域交通行为建模, 2007-2009.。2016年教育部自然科学奖二等奖。2016年清华大学先进工作者。2014年清华大学—横山亮次优秀论文奖。2012年中国智能交通协会科学技术奖二等奖。
胡坚明,清华大学,自动化系,通信地址：北京清华大学自动化系 邮政编码：100084。2012年9月至今 清华大学自动化系系统工程研究所 副教授。2013年6月至今 清华大学自动化系党委副书记（教工工作）。2013年12月至今 清华大学自动化系工会 主席。2010年1月至今 中国智能交通学会 会员。2013年10月至今 中国交通运输协会青年科技工作者委员会 委员。网络交通流软测量技术研究，网络交通参数预测理论与方法，短时交通流预测理论与方法，多源信息条件下海量、异构交通信息组织与管理方法。[2]智能车路协同环境下快速路动态通行能力建模与优化控制，国家自然科学基金项目，项目负责人，2013.1-2016.12。[5]绿色校园微循环电动车示范，北京市科委重大项目，主要参加人，2015.1-2016.12。[8]基于大数据的交通走廊协同控制，清华大学自主科研项目，子课题负责人，2014.1-2016.12。[9]基于车路协同的轨道与城市道路平交路口主动安全技术研究，清华大学/唐山轨道客车有限责任公司合作项目，子课题负责人，2013.4-2014.12。[11]交通冲突区域竞争与协同驾驶行为建模及对应控制策略研究，国家自然科学基金项目，主要参加人，2008年1月至2010.12。[19]基于交通模式的网络状态分析方法研究，国家自然科学基金项目，主要参加人，2004.1-2006.12。[20]支持奥运的北京市交通局综合信息平台规划设计与示范工程，北京市科技计划重点项目，主要参加人，2003.1-2005.12。[21]智能交通系统信息融合与组织管理模式研究，中国博士后科学基金项目，项目负责人，2002.5-2003.12。[23]“兰州市智能交通管理指挥中心系统”子项目“122接处警系统” 重大横向项目，项目负责人，2001.6-2004.12。[24]智能公共交通系统关键理论和实施方法研究 国家自然科学基金项目，主要完成人，2001.1-2003.12。[25]城市公共交通智能化调度及系统优化研究 吉林省科委重点攻关招标项目，主要完成人，1999.8-2001.12。2012年 科研项目：“城市区域交通状态分析理论与方法”，获中国智能交通协会二等奖，排名第三；。2008年 获清华大学青年教师教学基本功大赛二等奖。2008年 获清华大学优秀班主任一等奖；。2008年 获清华大学“优秀党支部书记”奖；。2009年 指导学生获清华大学SRT项目一等奖。2009年 获清华大学优秀SRT指导教师一等奖；。2009年 《用“以人为本”理念贯穿本科生培养的全过程》在清华大学“我为清华科学发展、百年校庆建言献策”主题征文活动中获二等奖。（清华大学党委组织部、宣传部离退休部）。2009年 进入北京市“科技新星”终审答辩环节；。2010年 获清华大学招生工作先进个人称号；。2010年 指导学生获清华大学SRT项目一等奖；。2010年 获清华大学SRT优秀指导教师一等奖；。2011年 获清华大学校庆先进个人荣誉称号；。2012年 获清华大学优秀教学成果奖二等奖；。2012年 获清华大学研究生“良师益友”奖；。2012年 获清华大学SRT优秀指导教师二等奖；。2013年 获“清华大学优秀招生教师”奖；。2013年 获清华大学SRT优秀指导教师二等奖；。2014年 获清华大学青年教师教学优秀奖；。2014年 获清华大学第32届“挑战杯”学生课外学术科技作品竞赛优秀指导教师奖；。2015年 获清华大学“校工会积极分子”称号；。2015年 获清华大学第33届“挑战杯”学生课外学术科技作品竞赛优秀指导教师奖；。2015年 获“清华大学优秀党建与思想政治工作者”称号；。2015年 获“清华大学参加招生工作10年年功奖”；。[50]HU Jianming（胡坚明）, SONG Jingyan, ZHANG Mingchen and KANG Xiaojing, Topology Optimization for Urban Traffic Sensor Network, Tsinghua Science and Technology(清华大学学报英文版), Vol.13., No.2, pp.229~236, 2008, （EI收录）。[51]CHEN Yudong, ZHANG Yi, HU Jianming (胡坚明), Multi-dimensional Traffic Flow Time Series Analysis with Self-Organizing Maps, Tsinghua Science and Technology(清华大学学报英文版), Vol.13., No.2, pp. 220~228, 2008，（EI收录）。
黄德先,清华大学,自动化系,2000年12月-至今 清华大学自动化系 研究员。2013年12月-至今 中国自动化学会任理事。2008年7月-至今 中国自动化学会过程控制专业委员会担任副主任。2002年8月-至今 中国化工学会信息技术应用专业委员会担任副主任。2003年6月-至今 中国系统工程学会过程系统工程专业委员会担任委员。11.炼油厂全厂加热炉先进控制与优化项目 中国石油与天然气总公司课题，2008年至2014年。2013年获中国石油和化工自动化应用协会颁发的科技发明一等奖。2011年获中国石油和化工自动化应用协会颁发的科技发明一等奖。2010年获得中国化工学会信息技术专业委员会颁发的学术贡献奖。2010年获得中国化工学会信息技术专业委员会颁发的教育贡献奖。2009年获得中国自动化学会颁发的过程控制贡献奖。2004年获山东省科学技术奖励委员会颁发的山东省科学技术进步二等奖。2000年 获得中国石油化工总公司颁发的中石化科技进步一等奖。1999年 获得山东省科学技术奖励委员会颁发的山东省科技进步三等奖。1995年 获得中国石油化工总公司颁发的中石化科技进步二等奖。1993年 获得国务院颁发的政府特殊津贴。1991年 获得山东省教委颁发的山东省优秀教学成果三等奖。1989年 获得中国石化总公司颁发的中石化科技进步一等奖。27.江永亨，蔡阳阳，黄德先，无主炼原油的原油调合调度问题，化工学报，2010，61（8）：, p 365-368, 2010。29.江永亨，蔡阳阳，黄德先，基于序的原油调合调度问题，化工学报，2010，61（2）：365-368。35.钱斌; 王凌; 黄德先; 江永亨; 王雄;动态零等待流水线调度问题的滚动策略及优化算法，控制与决策, 2009年， 24（4）：481-487。1.黄德先，等. 化工过程先进控制. 化学工业出版社，2006。2.黄德先，等. 过程先进系统. 清华大学出版社，2011。
贾庆山,清华大学,自动化系,2010年12月至今 清华大学自动化系，副教授。The 30th Chinese Control Conference (CCC2011) 国际程序委员会委员。The 8th World Congress on Intelligent Control and Automation (WCICA2010) 国际程序委员会委员。The 7th World Congress on Intelligent Control and Automation (WCICA2008) 国际程序委员会委员。2008、2010年何潘清漪优秀论文奖提名委员会委员兼召集人。国家自然科学基金评审人，自2009年4月。
王凌,清华大学,自动化系,2008年12月至今 清华大学自动化系过程控制工程研究所 教授 博士生导师。1.中国自动化学会过程控制专委会委员。2.中国运筹学会排序专委会常务理事。3.中国运筹学会智能工业数据解析与优化专委会常务理事。4.中国人工智能学会智能优化专委会常务理事。5.北京市自动化学会常务理事。[2]国家自然科学基金项目(61174189)：复杂资源受限项目调度问题及其混合智能算法研究。[4]国家自然科学基金项目(60774082)：复杂生产系统基于差分进化和量子进化的优化调度理论与方法。[7]国家自然科学基金项目(60834004)：复杂芯片制造过程实时调度与优化控制理论和算法研究及应用。[8]教育部新世纪优秀人才支持计划(NCET-10-0505)。[10]高等学校博士学科点专项科研基金(20100002110014)：基于新型混合群智能的资源约束项目调度研究。[11]北京市科技新星计划(2004A41)：混合智能优化调度理论与算法研究。[12]教育部留学回国启动基金：基于混合差分进化的优化调度研究。[2]2009年度教育部新世纪优秀人才支持计划。[3]2009年度清华大学学术新人奖。[4]2004年度北京市科技新星。[7]2011年度中国电子学会电子信息科学技术奖二等奖。[10]2003年度教育部提名国家自然科学一等奖。[11]2014年度自动化学报优秀论文奖。[21]清华大学优秀博士论文一等奖。[22]清华大学优秀教材二等奖 (2004, 2008, 2012)。[23]清华大学第14届良师益友 (2014)。[24]清华大学优秀班主任一等奖 (2004, 2005)。主要论著：[1] 王凌, 钱斌. 混合差分进化与调度算法. 北京: 清华大学出版社, 2012.。
叶昊,清华大学,自动化系,通信地址：北京清华大学自动化系 邮政编码：100084。2007年12月-至今 清华大学自动化系，教授。中国自动化学会技术过程的故障诊断与安全性专业委员会 秘书长。中国自动化学会过程控制专业委员会 委员。[8]复杂系统控制与信息处理中的若干关键问题研究与应用，参加，国家自然科学基金创新群体，2008.1~2013.12。[9]高速铁路信号系统关键设备预测维护，清华大学自主科研计划，负责人，2011.11-2014.12。
熊智华,清华大学,自动化系,2005年12月-至今 清华大学自动化系 副教授。2007年5月-至今 清华大学自动化系过程控制工程研究所 任副所长。2008年7月至今 中国自动化学会过程控制专业委员会担任委员。[1]基于数据的间歇反应过程产品质量智能学习控制研究 国家自然科学基金项目 项目负责人 2009年1月至今。
陈茂银,清华大学,自动化系,1993年-2000年 山东曲阜师范大学 学士、硕士。2000年-2003年 上海交通大学 博士。2003年-2005年 清华大学，自动化系，博士后。2005年-2008年 清华大学，自动化系，助理研究员。2008年-至今 清华大学，自动化系，副教授。国家自然科学基金面上项目，受物理安全感知约束的群系统协同编队，2015-2018，负责人。国家自然科学基金委重大项目，高速列车信息控制系统实时故障诊断与应用验证，2015-2019，参加者。国家自然科学基金委重大项目，大型高炉非正常工况诊断与安全运行方法及实现技术，2013-2017，参加者。国家自然科学基金创新研究群体，复杂系统控制与信息处理中的若干关键问题研究与应用，2011-2013，参加者。国家自然科学基金重点项目，复杂工程系统故障预测与预测维护理论及关键技术研究，2008-2011，参加者。国家自然科学基金青年基金，基于动态优化策略的复杂网络研究，2009-2011，负责人。2011年度中国自动化学会自然科学奖一等奖。2007-2008年，德国洪堡基金。2005年清华大学优秀博士后。
何潇,清华大学,自动化系,通信地址：北京清华大学自动化系 邮政编码：100084。2011年11月至今 清华大学自动化系 讲师、副研究员、副教授。1.中国自动化学会工业控制系统信息安全专业委员会 委员(2016-)。2.北京自动化学会理事(2016-)。3.中国自动化学会过程控制专业委员会 委员(2016-)。4.中国指挥与控制学会智能控制与系统专业委员会 委员(2016-)。5.中国自动化学会 高级会员(2013-)。6.中国自动化学会技术过程的故障诊断与安全性专业委员会 委员、副秘书长(2015-)。7.中国自动化会控制理论专业委员会随机系统控制分委员会 委员(2014-)。8中国自动化学会青年工作委员会 委员(2014-)。9.中国航空学会 会员(2014-)。10.国际空中机器人大赛(亚太赛区)技术委员会 委员(2013-)。12.香港研资局(RGC)海外项目评阅人(2013-)。13.中国系统仿真学会智能物联系统建模与仿真专业委员会 委员(2013-)。14.美国电气和电子工程师协会(IEEE) 会员(2012-)。1.工业与信息化部“智能船舶1.0研发专项——智能系统总体技术及信息平台开发”子课题, 清华大学负责人, 2017-2019.。10.Sigma Xi基金会研究资助项目(G2009151295): Fault Detection and Fault-tolerant Control for Networked Systems, 独立承担者, 2010.。11.清华大学青年教师自主选题基础研究(2012THZ0): 无人直升机的主动容错飞行, 项目负责人, 2012-2015.。12.广东省石化装备故障诊断重点实验室开放基金项目(GDUPTKLAB201503): 随机网络化系统的鲁棒故障估计, 项目负责人, 2015-2016.。13.重庆交通大学水利水运工程教育部重点实验室开放基金项目(SLK2010): 基于网络数据传输的大坝健康诊断技术研究, 项目负责人, 2011-2012.。1.2015年中国自动化学会自然科学一等奖(2/4)。4.2011年中国自动化学会自然科学一等奖(4/5)。7.2010年清华大学优秀博士毕业生。8.2010年清华大学优秀博士论文。9.2008年入选IFAC基金会年轻作者资助计划。10.2008年清华大学自动化系学术新秀。
李衍达,清华大学,自动化系,清华大学学位委员会副主任。通信地址：北京清华大学自动化系 邮政编码：100084。1983年3月-至今 清华大学自动化系 副教授，教授。1998年7月-至今 在中国自动化学会智能自动化专业委员会担任名誉主任。1999年9月-至今 在清华大学担任校务委员会委员。2002年7月-至今 在北京大学理论生物学中心学术委员会担任委员。1999年 获得教育部颁发的 国家教委科技进步奖一等奖。1997年 获得科技部颁发的 国家自然科学奖四等奖。1993年 获得科技部颁发的 国家自然科学奖四等奖。1991年 获得教育部颁发的 国家教委科技进步奖一等奖。1989年 获得教育部颁发的 国家教委优秀教学成果奖特等奖。1986年 获得北京市科委颁发的 北京市科技进步奖北京市科技进步奖。1984年 获得清华大学颁发的 清华大学杰出论文奖清华大学杰出论文奖。[1] 李衍达. 信息世界漫谈. 清华大学出版社，2000。
张长水,清华大学,自动化系,通信地址：北京市海淀区清华大学自动化系 邮政编码：100084。1986年7月毕业于北京大学数学系，获得理学学士学位。1992年7月毕业于清华大学自动化系，获得博士学位。1992.7. - 1994.12. 在清华大学自动化系任讲师。1995.1. - 2000.8. 在清华大学自动化系任副教授。2000.9. - 现在 在清华大学自动化系任教授。中国人工智能学会常务理事。1. 阎平凡，张长水，人工神经网络与模拟进化计算，清华大学出版社，2000，11，北京。2.《智能信息处理和智能控制》，浙江科学技术出版社，1999，合著。3.庄力可，寇忠宝，张长水，网络日志挖掘中基于时间间隔的会话切分,清华大学学报（自然科学版）2005年 第45卷 第1期。
张学工,清华大学,自动化系,生物信息学教育部重点实验室副主任。通信地址：北京 清华大学自动化系(100084) FIT楼1-107。1994年3月于清华大学获模式识别与智能系统专业工学博士学位。1989年7月于清华大学获工业自动化专业工学学士学位。2003–今 清华信息科学与技术国家实验室（筹）生物信息学部主任。2002–今 清华大学自动化系 模式识别与生物信息学 教授。2002–今 清华大学生物信息学教育部重点实验室 副主任。2007.3-4 南加州大学分子与计算生物学系访问学者。2006.2-3 哈佛大学公共卫生学院访问科学家。2001–2002 哈佛大学公共卫生学院生物统计系高级访问学者。1999–2007 清华大学自动化系信息处理研究所 所长。1996–2002 清华大学自动化系 模式识别理论及应用 副教授。1994–1996 清华大学自动化系 讲师。2004年教育部新世纪优秀人才支持计划。2001年中国海洋石油总公司科技进步一等奖。1995年国家教委科技进步二等奖。
周杰,清华大学,自动化系,通信地址：北京清华大学自动化系 邮政编码：100084。2003年12月至今 清华大学自动化系 教授。2004年8月至今 清华大学自动化系 博士生导师。2013年12月至今 中国自动化学会教育工作委员会主任委员。2014年12月至今 中国人工智能学会模式识别专委会副主任委员。2014年4月至今 模式识别国家重点实验室学术委员会委员。2012年获得宝钢优秀教师奖（清华大学共5人获奖）。指导的博士生代季峰获2015年中国自动化学会优秀博士论文提名奖。2011年获中国电子学会电子信息科学技术奖一等奖（排名第1）。
陆文凯,清华大学,自动化系,2006年-至今 清华大学自动化系，研究员。2000年-2006年 清华大学自动化系，副教授。1998年-2000年 清华大学自动化系，讲师。1996年-1998年 清华大学自动化系，博士后。3.抗噪、抗假频叠前地震数据插值方法研究，自然科学基金青年项目，参加 2017.1至 2018.12。77.陆文凯，钟菁华，用约束型自组织特征映射网络实现多井约束插值，《测井技术》，No. 3, 2003,p203-206。92.陆文凯，牟永光，神经网络子波反褶积，《石油地球物理勘探》，1996.12 (增刊)。37.刘磊，陆文凯. 基于迭代收缩L1残差最小化的预测反褶积方法，中国地球物理年会，2013。59.庞廷华，屠宁，陆文凯，基于格型滤波器的多次波自适应相减技术，中国地球物理年会，2008。60.屠宁，庞廷华，陆文凯，基于子波提取的油气系数分析，中国地球物理年会，2008。48. 陆文凯，钟菁华，用约束型自组织特征映射网络实现多井约束插值，《测井技术》，No. 3, 2003,p203-206。
李梢,清华大学,自动化系,通讯地址：清华大学FIT楼1-107室 邮政编码：100084。北京中医药大学 医学博士（1998.9－2001.7）。北京中医药大学 医学学士（1990.9－1995.7）。清华大学 教授 （2009.12至今）。清华大学 博士生导师 （2008.9至今）。清华信息科技国家实验室（筹）生物信息学研究部 副主任 （2006.2至今）。清华大学自动化系、生物信息学教育部重点实验室 副研究员 （2004.12－2009.11）。清华大学自动化系、生物信息学教育部重点实验室 讲师 （2003.8－2004.12）。清华大学自动化系、生物信息学教育部重点实验室 博士后 （2001.9－2003.8）。世界中医药学会联合会网络药理学专业委员会 会长。中国药理学会网络药理学专业委员会 副主任委员。大挑战2015-青年科学家（科技部，盖茨基金会）。教育部新世纪优秀人才支持计划（2007）。清华大学先进工作者（2008）。21.李梢. 网络靶标：中药方剂网络药理学研究的一个切入点.中国中药杂志 2011;36:2017-2020。30.Wu X, Jiang R, Zhang MQ, Li S*. Network-based global inference of human disease genes. Molecular Systems Biology 2008;4:189, pages:1-11 （Nature China亮点论文；美国医学信息学会Translational Bioinformatics2009峰会年度选评论文；国际计算生物学会ISMB2009亮点论文）。
江瑞,清华大学,自动化系,2007年-至今，清华大学自动化系，副教授。2004年-2007年，美国南加州大学，博士后。2002年-2003年，香港科技大学，博士后。[1] 集成多种信息源识别导致常见疾病的遗传变异 国家自然科学基金 2009年1月至今。[2] 基于生物网络的全基因组关联研究及其大规模并行实现 国家实验室交叉学科基金 2008年11月至今。[4] 清华大学骨干人才支持计划 支持计划 2007年8月至今。2008年，清华大学教学成果一等奖。
